timestamp, value
2013-08-09T17:20:09.100-07:00,0
2013-08-09T17:20:34.900-07:00,0
2013-08-09T17:20:35.000-07:00,1
2013-08-09T17:20:35.100-07:00,0
2013-08-09T17:22:13.900-07:00,0
2013-08-09T17:22:14.000-07:00,1
2013-08-09T17:22:14.100-07:00,0
2013-08-09T17:22:50.900-07:00,0
2013-08-09T17:22:51.000-07:00,1
2013-08-09T17:22:51.100-07:00,0
2013-08-09T18:06:27.900-07:00,0
2013-08-09T18:06:28.000-07:00,1
2013-08-09T18:06:28.100-07:00,0
2013-08-09T18:06:53.900-07:00,0
2013-08-09T18:06:54.000-07:00,1
2013-08-09T18:06:54.100-07:00,0
2013-08-09T18:08:12.900-07:00,0
2013-08-09T18:08:13.000-07:00,1
2013-08-09T18:08:13.100-07:00,0
2013-08-09T18:11:45.900-07:00,0
2013-08-09T18:11:46.000-07:00,1
2013-08-09T18:11:46.100-07:00,0
2013-08-09T18:12:29.900-07:00,0
2013-08-09T18:12:30.000-07:00,1
2013-08-09T18:12:30.100-07:00,0
2013-08-09T18:13:46.900-07:00,0
2013-08-09T18:13:47.000-07:00,1
2013-08-09T18:13:47.100-07:00,0
2013-08-09T18:17:30.900-07:00,0
2013-08-09T18:17:31.000-07:00,1
2013-08-09T18:17:31.100-07:00,0
2013-08-09T18:17:48.900-07:00,0
2013-08-09T18:17:49.000-07:00,1
2013-08-09T18:17:49.100-07:00,0
2013-08-09T18:18:25.900-07:00,0
2013-08-09T18:18:26.000-07:00,1
2013-08-09T18:18:26.100-07:00,0
2013-08-09T18:19:55.900-07:00,0
2013-08-09T18:19:56.000-07:00,1
2013-08-09T18:19:56.100-07:00,0
2013-08-09T18:21:23.900-07:00,0
2013-08-09T18:21:24.000-07:00,1
2013-08-09T18:21:24.100-07:00,0
2013-08-09T18:21:49.900-07:00,0
2013-08-09T18:21:50.000-07:00,1
2013-08-09T18:21:50.100-07:00,0
2013-08-09T18:31:26.900-07:00,0
2013-08-09T18:31:27.000-07:00,1
2013-08-09T18:31:27.100-07:00,0
2013-08-09T18:32:04.900-07:00,0
2013-08-09T18:32:05.000-07:00,1
2013-08-09T18:32:05.100-07:00,0
2013-08-09T18:32:26.900-07:00,0
2013-08-09T18:32:27.000-07:00,1
2013-08-09T18:32:27.100-07:00,0
2013-08-09T18:33:13.900-07:00,0
2013-08-09T18:33:14.000-07:00,1
2013-08-09T18:33:14.100-07:00,0
2013-08-09T19:00:02.900-07:00,0
2013-08-09T19:00:03.000-07:00,1
2013-08-09T19:00:03.100-07:00,0
2013-08-09T19:01:43.900-07:00,0
2013-08-09T19:01:44.000-07:00,1
2013-08-09T19:01:44.100-07:00,0
2013-08-09T19:36:43.900-07:00,0
2013-08-09T19:36:44.000-07:00,1
2013-08-09T19:36:44.100-07:00,0
2013-08-09T19:37:11.900-07:00,0
2013-08-09T19:37:12.000-07:00,1
2013-08-09T19:37:12.100-07:00,0
2013-08-09T19:41:58.900-07:00,0
2013-08-09T19:41:59.000-07:00,1
2013-08-09T19:41:59.100-07:00,0
2013-08-09T19:42:23.900-07:00,0
2013-08-09T19:42:24.000-07:00,1
2013-08-09T19:42:24.100-07:00,0
2013-08-09T20:44:15.900-07:00,0
2013-08-09T20:44:16.000-07:00,1
2013-08-09T20:44:16.100-07:00,0
2013-08-09T20:44:34.900-07:00,0
2013-08-09T20:44:35.000-07:00,1
2013-08-09T20:44:35.100-07:00,0
2013-08-09T20:51:09.900-07:00,0
2013-08-09T20:51:10.000-07:00,1
2013-08-09T20:51:10.100-07:00,0
2013-08-09T20:51:31.900-07:00,0
2013-08-09T20:51:32.000-07:00,1
2013-08-09T20:51:32.100-07:00,0
2013-08-09T21:01:59.900-07:00,0
2013-08-09T21:02:00.000-07:00,1
2013-08-09T21:02:00.100-07:00,0
2013-08-09T21:29:16.900-07:00,0
2013-08-09T21:29:17.000-07:00,1
2013-08-09T21:29:17.100-07:00,0
2013-08-09T21:30:43.900-07:00,0
2013-08-09T21:30:44.000-07:00,1
2013-08-09T21:30:44.100-07:00,0
2013-08-09T21:32:40.900-07:00,0
2013-08-09T21:32:41.000-07:00,1
2013-08-09T21:32:41.100-07:00,0
2013-08-09T21:33:00.900-07:00,0
2013-08-09T21:33:01.000-07:00,1
2013-08-09T21:33:01.100-07:00,0
2013-08-09T21:34:05.900-07:00,0
2013-08-09T21:34:06.000-07:00,1
2013-08-09T21:34:06.100-07:00,0
2013-08-09T21:34:24.900-07:00,0
2013-08-09T21:34:25.000-07:00,1
2013-08-09T21:34:25.100-07:00,0
2013-08-09T21:35:14.900-07:00,0
2013-08-09T21:35:15.000-07:00,1
2013-08-09T21:35:15.100-07:00,0
2013-08-09T21:35:47.900-07:00,0
2013-08-09T21:35:48.000-07:00,1
2013-08-09T21:35:48.100-07:00,0
2013-08-09T21:41:48.900-07:00,0
2013-08-09T21:41:49.000-07:00,1
2013-08-09T21:41:49.100-07:00,0
2013-08-09T21:42:05.900-07:00,0
2013-08-09T21:42:06.000-07:00,1
2013-08-09T21:42:06.100-07:00,0
2013-08-09T21:42:26.900-07:00,0
2013-08-09T21:42:27.000-07:00,1
2013-08-09T21:42:27.100-07:00,0
2013-08-09T21:43:31.900-07:00,0
2013-08-09T21:43:32.000-07:00,1
2013-08-09T21:43:32.100-07:00,0
2013-08-09T21:43:49.900-07:00,0
2013-08-09T21:43:50.000-07:00,1
2013-08-09T21:43:50.100-07:00,0
2013-08-09T21:44:30.900-07:00,0
2013-08-09T21:44:31.000-07:00,1
2013-08-09T21:44:31.100-07:00,0
2013-08-09T21:45:50.900-07:00,0
2013-08-09T21:45:51.000-07:00,1
2013-08-09T21:45:51.100-07:00,0
2013-08-09T21:48:13.900-07:00,0
2013-08-09T21:48:14.000-07:00,1
2013-08-09T21:48:14.100-07:00,0
2013-08-09T22:06:38.900-07:00,0
2013-08-09T22:06:39.000-07:00,1
2013-08-09T22:06:39.100-07:00,0
2013-08-09T22:28:46.900-07:00,0
2013-08-09T22:28:47.000-07:00,1
2013-08-09T22:28:47.100-07:00,0
2013-08-09T22:32:08.900-07:00,0
2013-08-09T22:32:09.000-07:00,1
2013-08-09T22:32:09.100-07:00,0
2013-08-09T22:35:00.900-07:00,0
2013-08-09T22:35:01.000-07:00,1
2013-08-09T22:35:01.100-07:00,0
2013-08-09T22:36:46.900-07:00,0
2013-08-09T22:36:47.000-07:00,1
2013-08-09T22:36:47.100-07:00,0
2013-08-09T23:32:55.900-07:00,0
2013-08-09T23:32:56.000-07:00,1
2013-08-09T23:32:56.100-07:00,0
